Course ID,Subject,Number,Title
14970,HUMA,819,DIRECTED STUDIES
14982,HUMA,825,DIRECTED STUDIES
14985,HUMA,826,DIRECTED STUDIES
14988,HUMA,827,DIRECTED STUDIES
14991,HUMA,828,DIRECTED STUDIES
14993,HUMA,829,DIRECTED STUDIES
14995,HUMA,830,DIRECTED STUDIES
15010,HUMA,831,DIRECTED STUDIES
15025,HUMA,832,DIRECTED STUDIES
15040,HUMA,833,DIRECTED STUDIES
15055,HUMA,834,DIRECTED STUDIES
15070,HUMA,835,DIRECTED STUDIES
15085,HUMA,836,DIRECTED STUDIES
15100,HUMA,837,DIRECTED STUDIES
15115,HUMA,838,DIRECTED STUDIES
15130,HUMA,839,DIRECTED STUDIES
15145,HUMA,840,DIRECTED STUDIES
15159,HUMA,841,DIRECTED STUDIES
15174,HUMA,842,DIRECTED STUDIES
15189,HUMA,843,DIRECTED STUDIES
15204,HUMA,844,DIRECTED STUDIES
15219,HUMA,845,DIRECTED STUDIES
15234,HUMA,846,DIRECTED STUDIES
15249,HUMA,847,DIRECTED STUDIES
15263,HUMA,848,DIRECTED STUDIES
15278,HUMA,849,DIRECTED STUDIES
15293,HUMA,850,DIRECTED STUDIES
15307,HUMA,851,DIRECTED STUDIES
15322,HUMA,852,DIRECTED STUDIES
15336,HUMA,853,DIRECTED STUDIES
15350,HUMA,854,DIRECTED STUDIES
15365,HUMA,855,DIRECTED STUDIES
15380,HUMA,856,DIRECTED STUDIES
15395,HUMA,857,DIRECTED STUDIES
15410,HUMA,858,DIRECTED STUDIES
15424,HUMA,859,DIRECTED STUDIES
15437,HUMA,860,DIRECTED STUDIES
15450,HUMA,861,DIRECTED STUDIES
15463,HUMA,862,DIRECTED STUDIES
15475,HUMA,863,DIRECTED STUDIES
15488,HUMA,864,DIRECTED STUDIES
15501,HUMA,865,DIRECTED STUDIES
15515,HUMA,866,DIRECTD STUDIES
15528,HUMA,867,DIRECTED STUDIES
15542,HUMA,868,DIRECTED STUDIES
15555,HUMA,869,DIRECTED STUDIES
15569,HUMA,870,DIRECTED STUDIES
15581,HUMA,871,DIRECTED STUDIES
15595,HUMA,872,DIRECTED STUDIES
15609,HUMA,873,DIRECTED STUDIES
15622,HUMA,874,DIRECTED STUDIES
15634,HUMA,875,DIRECTED STUDIES
15646,HUMA,876,DIRECTED STUDIES
15658,HUMA,877,DIRECTED STUDIES
15670,HUMA,878,DIRECTED STUDIES
15682,HUMA,879,DIRECTED STUDIES
15694,HUMA,880,DIRECTED STUDIES
15706,HUMA,881,DIRECTED STUDIES
15718,HUMA,882,DIRECTED STUDIES
15729,HUMA,883,DIRECTED STUDIES
15740,HUMA,884,DIRECTED STUDIES
15752,HUMA,885,COMPREHENSIVE EXAMINATIONS
15756,HUMA,886,DIRECTED STUDIES
15758,HUMA,887,ADV/SEM SP/TOPS INT/STU
15760,HUMA,888,SEMINAR/INTERDIS'Y STUDIES I
15762,HUMA,889,Seminar in Interdisciplinary Studies II
15764,HUMA,890,THESIS
15765,HUMA,895,Thesis
15839,IMCA,210,Introduction to Video Production
15840,IMCA,220,Introduction to Digital Media and Electronic Arts
15841,IMCA,221,Programming for Artists
15842,IMCA,222,Electronics for Artists
15843,IMCA,230,Performance Art
15844,IMCA,310,Intermediate Video Production
15846,IMCA,330,Intermedia and Performative Practices
15853,IMCA,470,Independent Study in Intermedia
15854,IMCA,471,Independent Study in Intermedia
15855,IMCA,472,Independent Study in Intermedia
15856,IMCA,480,Professional Internship in Intermedia
15857,IMCA,481,Professional Internship in Intermedia
15858,IMCA,482,Professional Internship in Intermedia
15899,INDI,622,MASTER'S LEVEL STUDIES
15907,INDI,624,MASTER'S LEVEL STUDIES
15917,INDI,626,MASTER'S LEVEL STUDIES
15921,INDI,627,MASTER'S LEVEL STUDIES
15922,INDI,628,MASTER'S LEVEL STUDIES
15925,INDI,629,MASTER'S LEVEL STUDIES
15929,INDI,631,MASTER'S LEVEL STUDIES
15931,INDI,632,MASTER'S LEVEL STUDIES
15938,INDI,634,MASTER'S LEVEL STUDIES
15940,INDI,634C,MASTER'S LEVEL STUDIES LANGUAGE CHANGE
15950,INDI,638,MASTER'S LEVEL STUDIES
15963,INDI,820,DOCTORAL LEVEL STUDIES
15986,INDI,826,DOCTORAL LEVEL STUDIES
15991,INDI,827,DOCTORAL LEVEL STUDIES
16011,INDI,831,DOCTORAL LEVEL STUDIES
16040,INDI,839,DOCTORAL LEVEL STUDIES
16054,INDS,670,INDEPENDENT STUDY
16055,INDS,671,INDEPENDENT STUDY I
16056,INDS,672,INDEPENDENT STUDY II
16057,INDU,211,Introduction to Production and Manufacturing Systems
16059,INDU,311,Simulation of Industrial Systems
16061,INDU,320,Production Engineering
16062,INDU,321,Lean Manufacturing
16063,INDU,323,Operations Research I
16064,INDU,324,Operations Research II
16065,INDU,330,Engineering Management
16066,INDU,371,Stochastic Models in Industrial Engineering
16067,INDU,372,Quality Control and Reliability
16068,INDU,410,SAFETY ENGINEERING
16069,INDU,411,Computer Integrated Manufacturing
16070,INDU,412,Human Factors Engineering
16072,INDU,421,Facilities Design and Material Handling Systems
16073,INDU,423,Inventory Control
16075,INDU,440,Product Design and Development
16076,INDU,441,Introduction to Six Sigma
16077,INDU,442,Logistics Network Models
16079,INDU,466,Decision Models in Service Sector
16081,INDU,475,Advanced Concepts in Quality Improvement
16084,INDU,490,Capstone Industrial Engineering Design Project
16088,INDU,6111,THEORY OF OPERATION RESEARCH
16090,INDU,6131,GRAPH THEORY SYST. APPL.
16091,INDU,6141,LOGISTICS NETWORK MODELS
16092,INDU,6151,DECISION MODELS/SERV. SEC
16093,INDU,6211,PROD. SYST. AND INVENTORY
16094,INDU,6221,LEAN ENTERPRISE
16095,INDU,6231,SCHEDULING THEORY
16096,INDU,6241,LEAN MANUFACTURING
16097,INDU,6311,DISCRETE SYSTEM SIMULATION
16098,INDU,6321,INTRODUCTION TO SIX SIGMA
16099,INDU,6331,ADVANCED QUALITY CONTROL
16100,INDU,6351,SYSTEM RELIABILITY
16142,INMS,471,INDEPENDENT STUDY
16181,INSE,6110,FOUNDATIONS OF CRYPTOGRAPHY
16182,INSE,6120,CRYPTO PROTOCOL & NETWK SECT
16183,INSE,6130,OPERATING SYSTEMS SECURITY
16184,INSE,6140,MALW. DEF. & APPL. SECURITY
16185,INSE,6150,SECURITY EVAL. METHODOLOGIES
16186,INSE,6160,DB SECURITY AND PRIVACY
16187,INSE,6180,SEC& PRIV IMPLICATIONS OF DM
16188,INSE,6190,WIRELESS NETWORK SECURITY
16189,INSE,6210,TOTAL QUALITY METH. IN ENG.
16190,INSE,6220,ADV.STAT. APPR. TO QUALITY
16191,INSE,6230,TOT. QUALITY PROJ.MANAGEMENT
16192,INSE,6240,EXECUTIVE COMMUNICATION
16193,INSE,6250,QUALITY METH. FOR SOFTWARE
16194,INSE,6260,SOFTWARE QUALITY ASSURANCE
16195,INSE,6270,QUALITY BASED SYSTEM ENG.
16196,INSE,6280,QUALITY ASS. FOR SYSTEM ENG.
16197,INSE,6290,QUAL. IN SUPPLY CHAIN DESIGN
16198,INSE,6300,QUAL. ASS. SUPPLY CHAIN MGT
16199,INSE,6310,SYST. ENG. MAINTENANCE MGMT
16200,INSE,6311,SUSTAINABLE INFRASTRUCTURE
16201,INSE,6320,INFORMATION SYSTEMS ENGR RISK ANALYSIS FOR INSE
16202,INSE,6400,PRIN. OF SYSTEMS ENGINEERING
16203,INSE,6411,PRODUCT DESIGN & METHODOLOGY
16204,INSE,6421,SYSTEMS INTEGRATION AND TEST
16205,INSE,6431,AD HOC WIRELESS NETWORKS
16206,INSE,6441,APPL. GAME THEOR/MECHAN. DES
16209,INSE,6610,INFORMATION SYSTEMS SECURITY CYBERCRIME INVESTIGATION
16210,INSE,6620,CLOUD COMP. SEC. & PRIVACY
16211,INSE,6630,RECENT DEV. IN INFO.SYS SEC.
16212,INSE,6650,TRUSTED COMPUTING
16219,INSE,6961,GR. SEM IN INFO & SYS ENGR G
16221,INSE,7110,VAL ADDED SERV ENGR/NEXT GEN
16222,INSE,7120,ADVANCED NETWORK MANAGEMENT
16226,INST,250,Introductory Information Literacy Skills
16236,INTE,290,Introduction to Computer Usage and Document Design
16239,INTE,293,Computer Application Development
16240,INTE,296,Discover Statistics
16386,INTP,660,PROFESSIONAL INTERNSHIP
16387,INTP,661,PROFESSIONAL INTERNSHIP I
16388,INTP,662,PROFESSIONAL INTERNSHIP II
22617,IRST,203,Introduction to  Irish Studies
22618,IRST,205,(also listed as HIST 213) The Irish in Montreal
22619,IRST,210,(also listed as HIST 212) The Irish in Canada
22620,HIST,211,History of Ireland
22620,IRST,211,History of Ireland
22621,IRST,233,The Irish Language and its Culture I
22622,IRST,270,IRISH TRD MUSIC:GLOBAL SOUND
22623,IRST,290,Field Studies in Ireland
22631,IRST,300,Research Methods in Irish Studies
22632,IRST,303,The Global Irish
22633,IRST,312,The Great Irish Famine
22634,IRST,315,THE TROUBLES IN NORTHERN IRELAND
22635,IRST,316,"The Irish Revolution, 1913-1923"
22636,IRST,333,The Irish Language and its Culture II
22637,IRST,344,CLASSICS OF IRISH THEATRE
22638,IRST,371,IRISH CULTURAL TRADS/QUEBEC
22639,IRST,373,IRISH TRAD MUSIC/CANADA
22656,IRST,398T,SPEC TOPS/CDN IRISH STUDIES CONTEMPORARY IRISH THEATRE
22665,IRST,403,The Irish in Quebec:  Ethnic Fade and Cultural Memory
22681,ITAL,200,Introductory Italian: Intensive Course
22683,ITAL,201,Introductory Italian I
22684,ITAL,202,Introductory Italian II
22685,ITAL,210,Italian for Heritage Speakers I
22686,ITAL,211,Italian for Heritage Speakers II
22689,ITAL,240,Intermediate Italian: Intensive Course
22690,ITAL,241,Intermediate Italian I
22691,ITAL,242,Intermediate Italian II
22712,ITAL,301,Advanced Grammar and Writing I
22713,ITAL,302,Advanced Grammar and Composition II
22716,ITAL,305,Communicative Strategies and Oral Communication
22717,ITAL,306,Introduction to Translation
22721,ITAL,307,Translation Practice
22722,ITAL,308,Italian for Business
22725,ITAL,310,Survey of Italian Literature I
22726,ITAL,311,Survey of Italian Literature II
22733,ITAL,365,ITALIAN CIVILIZATION I
22734,ITAL,366,Italian Civilization II
22735,ITAL,367,CULTURAL VIEWS OF ITALY
22754,ITAL,415,Dante and the Middle Ages
22755,ITAL,416,DANTE: DIVINA COMMEDIA
22761,ITAL,422,Petrarch and Boccaccio
22764,ITAL,427,Italian Humanism and the Renaissance
22769,ITAL,434,The Epic Tradition in Italy
22771,ITAL,436,The Age of Enlightenment in Italy
22773,ITAL,439,Romanticism in Italy
22781,ITAL,445,Literature and Culture in Fascist Italy
22782,ITAL,446,Cultural Expressions in Italy from Neo-Realism to the Present
22783,ITAL,450,Feminist Discourse in Italy
22785,ITAL,461,History of the Italian Language
22786,ITAL,462,History of the Italian Language II
22789,ITAL,480,TUTORIAL I
22800,ITAL,481,TUTORIAL II
22804,ITAL,482,TUTORIAL III
22808,ITAL,483,TUTORIAL IV
22810,ITAL,490,Honours Essay Tutorial
22899,JAZZ,200,The Language of Jazz
22900,JAZZ,209,JAZZ AURAL PERCEPTION I
22901,JAZZ,210,JAZZ AURAL PERCEPTION II
22902,JAZZ,251,RHYTHM AND MELODY
22903,JAZZ,252,JAZZ HARMONY I
22906,JAZZ,303,JAZZ ARRANGING I
22907,JAZZ,304,JAZZ ARRANGING II
22908,JAZZ,305,JAZZ COMPOSITION I
22909,JAZZ,311,JAZZ AURAL PERCEPTION III
22910,JAZZ,351,JAZZ HARMONY II
22911,JAZZ,352,JAZZ ANALYSIS
22917,JAZZ,471,Independent Study I
22918,JAZZ,472,Independent Study II
22920,JHIS,314,JAZZ HISTORY
22924,JOUR,201,Introduction to Journalism: Text
22925,JOUR,202,Digital Tools for Journalists
22927,JOUR,205,Principles of Journalistic Thought and Practice
22928,JOUR,210,The Media in Quebec
22930,JOUR,215,Contemporary News Media
22931,JOUR,221,Introduction to Journalism: Audiovisual
22936,JOUR,302,Reporting and Research Methods for Journalism
22937,JOUR,303,FEATURE WRITING
22939,JOUR,309,Editing and Page Design
22940,JOUR,310,"Gender, Diversity and Journalism"
22942,JOUR,316,Law and Ethics in Journalism
22947,JOUR,321,Visual Journalism
22948,JOUR,330,RADIO NEWSROOM
22953,JOUR,366,Photojournalism
22962,JOUR,402,Specialist Reporting
22963,JOUR,404,MAGAZINE WRITING
22969,JOUR,421,Advanced Video Journalism
22970,JOUR,428,Multi-Platform Journalism
22972,JOUR,432,DOCUMENTARY VIDEO & RADIO
22973,JOUR,435,Alternative News Media
22974,JOUR,436,Citizen Journalism
22975,JOUR,437,Turning Points in Journalism History
22977,JOUR,442,INTERNATIONAL JOURNALISM
22978,JOUR,444,Critical Approaches to Journalism
22980,JOUR,450,Journalism Practicum
22981,JOUR,451,Independent Study
22983,JOUR,463,Literary Journalism
22995,JOUR,500,CRITICAL APPROACHES TO JOURNALISM
22997,JOUR,502,INTRODUCTION TO REPORTING
22998,JOUR,503,Introduction to Visual Journalism
22999,JOUR,504,INTERMEDIATE REPORTING
23000,JOUR,505,ADVANCED REPORTING
23002,JOUR,507,Basics of Digital Imaging
23003,JOUR,508,RESEARCH PROJECT
23004,JOUR,509,COPY EDITING
23006,JOUR,511,INTRODUCTION TO MULTIMEDIA
23008,JOUR,513,JOURNALISM ETHICS & THE LAW
23012,JOUR,519,COMPUTER ASSISTED REPORTING
23013,JOUR,520,DIRECTED STUDY
23021,JOUR,528,THE DIGITAL MAGAZINE
23022,JOUR,530,ADVANCED RADIO NEWS
23023,JOUR,532,DOCUMENTARY VIDEO AND RADIO
23024,JOUR,536,ADVANCED VIDEO JOURNALISM
23025,JOUR,566,PHOTOJOURNALISM
23026,JOUR,601,Critical Approaches to Journalistic Thought
23027,JOUR,602,FOUNDATIONS JOUR THOUGHT II
23028,JOUR,603,POLICITAL ECONOMY/JOURNALISM
23029,JOUR,604,RESEARCH METHODS
23030,JOUR,610,INTERNATIONAL JOURNALISM
23031,JOUR,620,Journalism Ethics and the Law
23032,JOUR,630,MEDIATING DIVERSITY
23033,JOUR,640,TEXTUAL APPROACHES TO JOUR
23034,JOUR,650,JOURNALISM RDGS/PROPOSAL
23071,JPER,220,JAZZ ENSEMBLE I
23073,JPER,221,JAZZ ENSEMBLE I
23074,JPER,251,JAZZ PRIVATE STUDY I
23086,JPER,252,JAZZ PRIVATE STUDY II
23098,JPER,321,Jazz Ensemble II
23099,JPER,330,Jazz Improvisation I
23100,JPER,341,Jazz Vocal Repertoire I
23102,JPER,421,Jazz Ensemble III
23103,JPER,430,Jazz Improvisation II
23104,JPER,441,Jazz Vocal Repertoire II
23105,JPER,471,Independent Study I
23106,JPER,472,Independent Study II
23126,LBCL,204,Great Books: Western Culture and Expression from the Reformation through Modernity
23127,LBCL,291,Structure and Dynamics of Western Civilization I
23128,LBCL,292,Modes of Expression and Interpretation I
23131,LBCL,295,History of Art
23140,LBCL,390,History of Music: Ancient to Classical
23141,LBCL,391,Structure and Dynamics of Western Civilization II
23142,LBCL,392,MUSIC: CLASSICAL TO CONTEMP.
23143,LBCL,393,Modes of Expression and Interpretation II
23144,LBCL,394,History of Science: Antiquity to the Renaissance
23145,LBCL,395,The History of Science: Early Modern to Contemporary
23158,LBCL,490,"The 20th Century: Forms, Themes, Critiques"
23160,LBCL,494,Honours Seminar Special Topic
23161,LBCL,495,SPEC/STUD:17C TO PRESENT
23162,LBCL,496,eral Arts College Honours Essay Seminar
23402,LIBS,574,SELECTED TOPICS IN LIBR. ST.
23403,LIBS,576,SELECTED TOPICS IN LIBS II
23406,LIBS,578,ADVANCED TOP/LIBRARY STUDIES
23409,LIBS,580,ADVANCED TOPICS IN LIBS II
23465,LING,200,Introduction to Linguistic Science
23467,LING,222,Language and Mind: The Chomskyan Program
23467,LINZ,222,Language and Mind: The Chomskyan Program
23471,LING,300,Sociolinguistics
23471,LINZ,300,Sociolinguistics
23477,LING,315,SYNTAX
23478,LING,320,Semantics
23480,LING,322,LING & COGNITIVE SCIENCE
23481,LING,330,Sanskrit
23482,LING,336,Comparative Indo-European Linguistics
23483,LING,341,Introduction to Romance Linguistics
23486,LING,353,Psycholinguistics
23489,LING,372,Descriptive and Instrumental Phonetics
23490,LING,373,PHONOLOGY
23491,LING,380,Morphology
23519,LING,415,ADVANCED SYNTAX
23525,LING,420,Language Change
23527,LING,421,Non-Indo-European Structures
23530,LING,425,Language Acquisition and Universal Grammar
23539,LING,436,ADV. INDO-EUROPEAN STUDIES
23540,LING,437,Problems in Indo-European Comparative Grammar
23542,LING,446,Comparative Grammar of Greek and Latin
23543,LING,447,Mycenaean Greek
23546,LING,456,Homeric Greek
23547,LING,457,Archaic Latin and the Italic Dialects
23548,LING,461,Hittite
23549,LING,473,Advanced Phonology
23550,LING,475,HISTORY OF LINGUISTICS
23551,LING,490,Honours Tutorial
23563,LING,495,TUTORIAL
23669,LOYC,210,The 20th Century
23670,LOYC,220,The Contemporary World
23671,LOYC,230,Globalization and Diversity
23672,LOYC,240,Global Environmental Issues and Ecological Justice
23674,LOYC,310,Science and the Contemporary World
23675,LOYC,320,Biodiversity on Earth
23676,LOYC,330,"SELF, CULTURE, & DEVELOPMENT"
23677,LOYC,340,Culture and Communication
23685,LOYC,420,Integrative Seminar
23736,MACF,401,Mathematical and Computational Finance I
23737,MACF,402,Mathematical and Computational Finance II
23738,MANA,201,Introduction to Business and Management
23739,MANA,202,Human Behaviour in Organizations
23746,MANA,298,Business Law
23748,MANA,300,Entrepreneurship: Launching Your Business
23756,MANA,341,Organization Theory and Design
23758,MANA,343,COMMUNICATION & NEGOTIATION
23763,MANA,362,Human Resource Management
23766,MANA,366,Industrial Relations and Collective Bargaining
23768,MANA,369,Business and Sustainability
23769,MANA,374,SUSTAINABLE MANAGEMENT
23780,MANA,420,Management Research for Decision Making
23787,MANA,443,Compensation and Benefits Management
23788,MANA,444,Training and Development
23789,MANA,445,Health and Safety Management
23790,MANA,446,Workplace Planning and Staffing
23791,MANA,447,Leadership and Motivation
23793,MANA,451,Managing a Small Business
23800,MANA,463,Strategic Human Resource Management
23803,IBUS,466,MGMT. OF MULTINATIONAL CORPS
23803,MANA,466,MGMT. OF MULTINATIONAL CORPS
23811,MANA,477,REAL ESTATE LAW
23812,MANA,478,Entrepreneurial Company Law
23813,MANA,479,Employment Law
23814,MANA,480,Entrepreneurial Family Business
23815,MANA,481,MANAGEMENT CONSULTING
23816,MANA,482,Financing of Entrepreneurial Ventures
23817,IBUS,493,INTERNATIONAL BUSINESS LAW
23817,MANA,493,INTERNATIONAL BUSINESS LAW
23819,MANA,499,SPECIAL TOPICS IN MANAGEMENT
23859,MANA,595,SPECIAL TOPICS/ADMINISTRAT'N
23885,MANA,681,Global Competition and International Strategy
23886,MANA,682,HUMAN RESOURCES MANAGEMENT
23887,MANA,683,ENTREPRENEURSHIP AND SMALL BUSINESS
23888,MANA,691,SEMINAR-STRATEGIES IN ACTION
23890,MANA,695,SEMINAR IN SPECIAL TOPICS
23898,MANA,695H,SEMINAR IN SPECIAL TOPICS - Human Resource Mgmt
23969,MARA,205,Introduction to Modern Standard Arabic I
23970,MARA,206,Introduction to Modern Standard Arabic II
23971,MARA,240,Intermediate Modern Standard Arabic I
23972,MARA,301,Advanced Arabic
23974,MARA,310,Introduction to the Literature of the Arab World
23975,MARA,365,The Culture and Civilization of the Arab World: The Golden Age
23982,MARK,201,Introduction to Marketing
23993,MARK,301,Marketing Management II
23994,MARK,302,Marketing Research
23995,MARK,305,Consumer Behaviour
24012,MARK,451,Marketing of Services
24013,MARK,452,e-Marketing
24014,MARK,453,Marketing Communications
24017,MARK,454,Personal Selling
24021,MARK,457,Marketing Channels
24022,MARK,460,Integrated Marketing Communications Practicum
24024,MARK,462,(also listed as IBUS 462) Environment of World Business
24025,MARK,463,Retailing
24027,MARK,465,(also listed as IBUS 465) International Marketing Management
24034,MARK,485,Business-to-Business Marketing
24035,MARK,486,Product Strategy and Innovation
24039,MARK,491,SPECIAL TOPICS SEMINAR
24050,IBUS,492,CROSS-CULTURAL COMMUN & MGMT
24050,MARK,492,CROSS-CULTURAL COMMUN & MGMT
24051,MARK,495,Strategic Marketing Planning
24059,MARK,595,SPECIAL TOPICS IN MARKETING
24073,MARK,671,CONSUMER BEHAVIOR
24074,MARK,672,STRATEGIC MARKETING
24078,MARK,691,PHARMACEUTICAL MARKETING
24079,MARK,695,SEMINAR IN SPECIAL TOPICS
24080,MARK,695A,SEMINAR IN SPECIAL TOPICS - Integrated Marketing Comm
24128,MAST,214,Calculus and Linear Algebra
24129,MAST,217,Introduction to Mathematical Thinking
24129,MASZ,217,Introduction to Mathematical Thinking
24130,MAST,218,Multivariable Calculus I
24131,MAST,219,Multivariable Calculus II
24132,MAST,221,Applied Probability
24133,MAST,223,Introduction to Stochastic Methods of Operations Research
24134,MAST,224,Introduction to Optimization
24135,MAST,232,Mathematics with Computer Algebra
24136,MAST,234,Linear Algebra and Applications I
24137,MAST,235,Linear Algebra and Applications II
24138,MAST,330,Differential Equations
24139,MAST,331,Mathematical Modelling
24140,MAST,332,Techniques in Symbolic Computation
24141,MAST,333,Applied Statistics
24142,MAST,334,Numerical Analysis
24143,MAST,335,Investment Mathematics
24147,MAST,398,RDG CRS/MATHEMATICS/STATS
24152,MAST,658,LIE GROUPS
24162,MAST,662,FUNCTIONAL ANALYSIS I
24164,MAST,665,COMPLEX ANALYSIS
24165,MAST,666,DIFFERENTIAL EQUATIONS
24180,MAST,669,MEASURE THEORY
24182,MAST,672,STATISTICAL INFERENCE I
24184,MAST,674,Multivariate Analysis
24186,MAST,676,LINEAR MODELS
24191,MAST,679E,TOPICS/STATS & PROBABILITY LEVY PROCESSES
24224,MAST,681,OPTIMIZATION
24226,MAST,684,QUANTUM MECHANICS
24233,MAST,692,ADVANCED ALGEBRA I
24234,MAST,693,ALGEBRAIC NUMBER THEORY
24235,MAST,694,GROUP THEORY
24278,MAST,700,THESIS
24279,MAST,701,PROJECT
24281,MAST,722,ADVANCED PENSION MATHEMATICS
24282,MAST,723,PORTFOLIO THEORY
24283,MAST,724,RISK THEORY
24314,MAST,840,Lie Groups
24315,MAST,841,PARTIAL DIFFERENTIAL EQUATIONS
24361,MAST,890,COMPREHENSIVE EXAMINATION A
24362,MAST,891,COMPREHENSIVE EXAMINATION B
24363,MAST,892,THESIS
24366,MAST,898C,Seminar in Number Theory - Euler Systems for Hilbert Modular Surfaces
